event_id,timestamp,gas,Q_m3s,V_m3,duct_length_m,duct_diameter_m,aux_fans,temp_C,humidity_pct,C0_ppm,t_min,Ct_ppm
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,66.92307692307693,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,75.76923076923077,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,84.61538461538461,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,93.46153846153847,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,102.30769230769232,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,111.15384615384616,0.05
115,2025-01-30T02:00:00,NOx,31.604495675846923,6731.802698746219,326.8122869515549,1.026648186048478,2,19.862186617170618,75.66451684993439,172.983156490491,120.0,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,5.0,64.82320945401632
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,13.846153846153847,2.0197303393906623
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,22.692307692307693,0.11187311409922317
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,31.53846153846154,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,40.38461538461539,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,49.23076923076923,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,58.07692307692308,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,66.92307692307693,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,75.76923076923077,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,84.61538461538461,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,93.46153846153847,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,,378.40175415953485,102.30769230769232,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,111.15384615384616,0.05
116,2025-01-30T08:00:00,NOx,68.71006920124529,8111.216914302728,416.02605911797417,0.38570470191255635,2,19.449099471917435,81.68831031664232,378.40175415953485,120.0,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,5.0,3.47996494149706
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,13.846153846153847,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,22.692307692307693,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,31.53846153846154,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,40.38461538461539,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,49.23076923076923,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,,1,28.783365847139954,81.09746901195106,332.91481589548016,58.07692307692308,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,66.92307692307693,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,75.76923076923077,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,84.61538461538461,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,93.46153846153847,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,102.30769230769232,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,111.15384615384616,0.05
117,2025-01-30T14:00:00,NOx,49.95237195115011,3226.2945079057713,320.59173893647926,1.1772469137847303,1,28.783365847139954,81.09746901195106,332.91481589548016,120.0,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,5.0,19.53350054724938
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,13.846153846153847,2.7038960630154443
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,22.692307692307693,0.35493399028704997
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,31.53846153846154,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,40.38461538461539,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,49.23076923076923,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,,0,35.46479872707762,66.61032546136363,70.35931386939613,58.07692307692308,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,66.92307692307693,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,75.76923076923077,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,84.61538461538461,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,93.46153846153847,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,102.30769230769232,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,111.15384615384616,0.05
118,2025-01-30T20:00:00,CO,47.508230421019626,8987.5345792622,107.19941202897023,0.47376647823717594,0,35.46479872707762,66.61032546136363,70.35931386939613,120.0,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,5.0,149.6591770371298
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,13.846153846153847,9.700030127881575
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,22.692307692307693,0.6718816020644787
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,31.53846153846154,0.054378851680217284
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,40.38461538461539,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,49.23076923076923,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,58.07692307692308,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,66.92307692307693,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,75.76923076923077,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,84.61538461538461,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,93.46153846153847,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,102.30769230769232,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,111.15384615384616,0.05
119,2025-01-31T02:00:00,NOx,35.971036272582495,5853.611294561376,224.37555388304972,1.3656542424631575,0,31.67689368668153,63.590052612403305,533.8688411480916,120.0,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,5.0,94.2285559482661
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,13.846153846153847,7.638006128716708
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,22.692307692307693,0.699025354091838
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,31.53846153846154,0.06793486096793021
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,40.38461538461539,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,,354.964726042187,49.23076923076923,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,58.07692307692308,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,66.92307692307693,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,75.76923076923077,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,84.61538461538461,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,93.46153846153847,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,102.30769230769232,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,111.15384615384616,0.05
120,2025-01-31T08:00:00,SO2,46.65038476150025,9290.005566087764,424.60883312740816,1.1421720644984792,4,32.9557944629333,52.47384218508313,354.964726042187,120.0,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,5.0,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,13.846153846153847,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,22.692307692307693,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,31.53846153846154,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,40.38461538461539,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,49.23076923076923,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,58.07692307692308,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,66.92307692307693,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,75.76923076923077,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,,44.74449222407619,456.78227938638577,84.61538461538461,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,93.46153846153847,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,102.30769230769232,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,111.15384615384616,0.05
121,2025-01-31T14:00:00,CO,69.13625449680015,811.0879319755244,97.98513146407113,0.3763146205718809,2,28.993467985254874,44.74449222407619,456.78227938638577,120.0,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,5.0,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,,28.456063022738487,741.3769158231448,13.846153846153847,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,22.692307692307693,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,31.53846153846154,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,40.38461538461539,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,49.23076923076923,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,58.07692307692308,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,66.92307692307693,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,75.76923076923077,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,84.61538461538461,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,93.46153846153847,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,102.30769230769232,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,111.15384615384616,0.05
122,2025-01-31T20:00:00,CO,112.57427947578196,2471.350558530872,448.7689846520223,0.7618188324735905,3,37.358134629667205,28.456063022738487,741.3769158231448,120.0,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,5.0,12.738670867552692
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,13.846153846153847,0.10180808360700463
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,22.692307692307693,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,31.53846153846154,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,40.38461538461539,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,49.23076923076923,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,58.07692307692308,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,,60.657665680829226,197.804250791379,66.92307692307693,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,75.76923076923077,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,84.61538461538461,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,93.46153846153847,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,102.30769230769232,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,111.15384615384616,0.05
123,2025-02-01T02:00:00,CO,75.69731825643277,8460.801159883827,277.0214662079095,0.7429993490784408,3,31.94564591973278,60.657665680829226,197.804250791379,120.0,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,5.0,14.544838957605869
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,13.846153846153847,0.06820857028640487
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,22.692307692307693,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,31.53846153846154,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,40.38461538461539,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,49.23076923076923,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,58.07692307692308,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,66.92307692307693,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,75.76923076923077,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,84.61538461538461,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,93.46153846153847,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,102.30769230769232,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,111.15384615384616,0.05
124,2025-02-01T08:00:00,NOx,115.4308880656657,10603.298216889503,94.50270411805775,1.2985297130715419,0,36.26762213124203,56.0727145401147,295.6496269230971,120.0,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,5.0,119.61641225140154
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,13.846153846153847,7.143049676509912
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,22.692307692307693,0.4445814362419961
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,31.53846153846154,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,40.38461538461539,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,49.23076923076923,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,58.07692307692308,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,66.92307692307693,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,75.76923076923077,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,84.61538461538461,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,93.46153846153847,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,102.30769230769232,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,111.15384615384616,0.05
125,2025-02-01T14:00:00,SO2,66.61826754104547,9978.713285104634,304.6402808608466,1.2085012706504366,0,32.32261881985676,77.50599382368836,506.3401306356623,120.0,0.05
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,5.0,38.170469777054
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,13.846153846153847,8.6729101379841
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,22.692307692307693,1.593427520707181
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,31.53846153846154,0.2736698697615098
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,40.38461538461539,0.05034777523540925
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,49.23076923076923,0.05
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,58.07692307692308,0.05
126,2025-02-01T20:00:00,NOx,34.689409372941626,11767.524283372095,71.19352737819162,1.369448540624211,3,22.89709494387432,69.74050003961798,104.20548071457469,66.92307692307693,0.05
